venue_id,stadium_id,stadium_name,city_name,country_name,tournament_id,tournament_year,award_year,opened_year,stadium_capacity,design_purpose,newly_built,current_status,status_detail,not_in_use_reason,wikipedia_link,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_pct_rank,city_pop_z,city_pop_year_used,city_pop_year_gap,venue_age,years_since_event,years_since_construction,coords,venue_lon,venue_lat,city_lon,city_lat,distance_mi
S-125,S-125,Sapporo Dome,Sapporo,Japan,WC-2002,2002,1996,2001,42000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Sapporo_Dome,JPN,39929.7185750327,NA,1996.53,0.9800347222222222,1.7820882414758048,1996,0,1,24,25,Point(141.409767 43.015172),141.409767,43.015172,141.369539272211,43.0693553937135,4.264107513410917
S-126,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,WC-2002,2002,1996,2001,51000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Shizuoka_Stadium,JPN,39929.7185750327,NA,399.117,0.8869047619047619,0.12257618841497736,1996,0,1,24,25,Point(137.970503 34.743222),137.970503,34.743222,138.430366160784,34.9893139474733,31.15956262536321
S-127,S-127,International Stadium Yokohama,Yokohama,Japan,WC-2002,2002,1996,1998,72000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/International_Stadium_Yokohama,JPN,39929.7185750327,NA,29438.348,1,30.29070043437869,1996,0,4,24,28,Point(139.606247 35.510044),139.606247,35.510044,139.655776246888,35.6661787766663,11.153558456605495
S-128,S-128,Estadio Jalisco,Guadalajara,Mexico,WC-1970,1970,1964,1960,71000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Jalisco,MEX,480.704214437745,NA,2010.388,0.9872926226614896,2.4169243691775657,1975,11,10,56,66,Point(-103.328139 20.705),-103.328139,20.705,-103.347430134243,20.6567869138028,3.560946872992334
S-128,S-128,Estadio Jalisco,Guadalajara,Mexico,WC-1986,1986,1983,1960,71000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Jalisco,MEX,2169.85285279223,NA,2596.184,0.9899432278994322,2.793329980961839,1983,0,26,40,66,Point(-103.328139 20.705),-103.328139,20.705,-103.347430134243,20.6567869138028,3.560946872992334
S-129,S-129,Estadio Tres de Marzo,Guadalajara,Mexico,WC-1986,1986,1983,1971,30000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Tres_de_Marzo,MEX,2169.85285279223,NA,2596.184,0.9899432278994322,2.793329980961839,1983,0,15,40,55,Point(-103.416111111 20.693888888),-103.416111111,20.693888888,-103.347430134243,20.6567869138028,5.132462934226903
S-130,S-130,Estadio Sergio León Chavez,Irapuato,Mexico,WC-1986,1986,1983,1969,31000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Sergio_León_Chávez,MEX,2169.85285279223,NA,178.383,0.7425790754257907,-0.09713698528376462,1983,0,17,40,57,Point(-101.3563 20.6845),-101.3563,20.6845,-101.35576269944,20.6733583262701,0.7714635563398757
S-131,S-131,Estadio Nou Camp,León,Mexico,WC-1970,1970,1964,1967,31000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,MEX,480.704214437745,NA,440.463,0.9188139781150724,0.2817151925243429,1975,11,3,56,59,Point(-101.657744 21.115544),-101.657744,21.115544,-101.667174394411,21.1247226270869,0.8794042629425046
S-131,S-131,Estadio Nou Camp,León,Mexico,WC-1986,1986,1983,1967,31000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,MEX,2169.85285279223,NA,634.285,0.9373884833738848,0.44789119149559103,1983,0,19,40,59,Point(-101.657744 21.115544),-101.657744,21.115544,-101.667174394411,21.1247226270869,0.8794042629425046
S-132,S-132,Estadio Azteca,Mexico City,Mexico,WC-1970,1970,1964,1966,115000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Azteca,MEX,480.704214437745,NA,11119.402,0.9991175432403812,14.8058284780125,1975,11,4,56,60,Point(-99.150555555 19.303055555),-99.150555555,19.303055555,-99.1049386818456,19.4448241307528,10.248090727712013
S-132,S-132,Estadio Azteca,Mexico City,Mexico,WC-1986,1986,1983,1966,115000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Azteca,MEX,2169.85285279223,NA,13899.24,0.9993511759935118,16.306067375654024,1983,0,20,40,60,Point(-99.150555555 19.303055555),-99.150555555,19.303055555,-99.1049386818456,19.4448241307528,10.248090727712013
S-133,S-133,Estadio Olímpico Universitario,Mexico City,Mexico,WC-1986,1986,1983,1952,72000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Ol%C3%ADmpico_Universitario,MEX,2169.85285279223,NA,13899.24,0.9993511759935118,16.306067375654024,1983,0,34,40,74,Point(-99.192106 19.331928),-99.192106,19.331928,-99.1049386818456,19.4448241307528,9.660757565468055
S-134,S-134,Estadio Tecnológico,Monterrey,Mexico,WC-1986,1986,1983,1950,34000,Multi-purpose,Existing,not in use,demolished 2017,replaced by successor stadium,https://en.wikipedia.org/wiki/Estadio_Tecnológico,MEX,2169.85285279223,NA,2192.826,0.9863746958637468,2.3111178491234887,1983,0,36,40,76,Point(-100.286417 25.65225),-100.286417,25.65225,-100.288026130133,25.7141114579572,4.280188067561086
S-135,S-135,Estadio Universitario,Monterrey,Mexico,WC-1986,1986,1983,1967,44000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Universitario_(UANL),MEX,2169.85285279223,NA,2192.826,0.9863746958637468,2.3111178491234887,1983,0,19,40,59,Point(-100.312055555 25.722805555),-100.312055555,25.722805555,-100.288026130133,25.7141114579572,1.6137241225043042
S-136,S-136,Estadio Neza 86,Nezahualcóyotl,Mexico,WC-1986,1986,1983,1981,35000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Neza_86,MEX,2169.85285279223,NA,13899.24,0.9993511759935118,16.306067375654024,1983,0,5,40,45,Point(-98.986944444 19.405833333),-98.986944444,19.405833333,-99.1049386818456,19.4448241307528,8.155997751859752
S-137,S-137,Estadio Cuauhtémoc,Puebla,Mexico,WC-1970,1970,1964,1968,46000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,MEX,480.704214437745,NA,576.518,0.9376985527709142,0.4667596274684035,1975,11,2,56,58,Point(-98.164444 19.078056),-98.164444,19.078056,-98.2035936090208,19.0413348607655,3.6059819627222947
S-137,S-137,Estadio Cuauhtémoc,Puebla,Mexico,WC-1986,1986,1983,1968,46000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,MEX,2169.85285279223,NA,836.252,0.951338199513382,0.6893415597317386,1983,0,18,40,58,Point(-98.164444 19.078056),-98.164444,19.078056,-98.2035936090208,19.0413348607655,3.6059819627222947
S-138,S-138,Estadio La Corregidora,Querétaro,Mexico,WC-1986,1986,1983,1985,39000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_La_Corregidora,MEX,2169.85285279223,NA,241.721,0.8249889884011159,-0.0103704308611317,1985,2,1,40,41,Point(-100.366388888 20.577777777),-100.366388888,20.577777777,-100.418934467459,20.6046290854626,3.876356956630794
S-139,S-139,La Bombonera,Toluca,Mexico,WC-1970,1970,1964,1940,33000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,MEX,480.704214437745,NA,195.142,0.7847066367425457,-0.05913087170893705,1980,16,30,56,86,Point(-99.666794 19.287286),-99.666794,19.287286,-99.6263103620099,19.2881212607046,2.6437458791436876
S-139,S-139,La Bombonera,Toluca,Mexico,WC-1986,1986,1983,1940,33000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Nemesio_D%C3%ADez,MEX,2169.85285279223,NA,292.557,0.8520681265206813,0.03935736450107107,1983,0,46,40,86,Point(-99.666794 19.287286),-99.666794,19.287286,-99.6263103620099,19.2881212607046,2.6437458791436876
S-140,S-140,Al Bayt Stadium,Al Khor,Qatar,WC-2022,2022,2010,2021,69000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Al_Bayt_Stadium,QAT,77387.2936379616,NA,83.737,0.3794622373130219,-0.18988563366973613,2015,5,1,4,5,Point(51.48777771 25.65222168),51.48777771,25.65222168,51.5014615818478,25.677959775387,1.9741876244878762
S-141,S-141,Ahmad bin Ali Stadium,Al Rayyan,Qatar,WC-2022,2022,2010,2020,45000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Ahmad_bin_Ali_Stadium,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,2,4,6,Point(51.341279 25.330538),51.341279,25.330538,51.4801627572882,25.256453198594,10.08476476118113
S-142,S-142,Education City Stadium,Al Rayyan,Qatar,WC-2022,2022,2010,2020,45000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Education_City_Stadium,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,2,4,6,Point(51.424274 25.310595),51.424274,25.310595,51.4801627572882,25.256453198594,5.122903297578231
S-143,S-143,Khalifa International Stadium,Al Rayyan,Qatar,WC-2022,2022,2010,1976,46000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Khalifa_International_Stadium,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,46,4,50,Point(51.448055555 25.263611111),51.448055555,25.263611111,51.4801627572882,25.256453198594,2.068649747996884
S-144,S-144,Al Janoub Stadium,Al Wakrah,Qatar,WC-2022,2022,2010,2019,44000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Al_Janoub_Stadium,QAT,77387.2936379616,NA,73.507,0.3017417534299893,-0.20044382908148384,2010,0,3,4,7,Point(51.574083333 25.159777777),51.574083333,25.159777777,51.5986516309793,25.1687871421285,1.6595740520165618
S-145,S-145,Al Thumama Stadium,Doha,Qatar,WC-2022,2022,2010,2021,44000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Al_Thumama_Stadium,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,1,4,5,Point(51.532113 25.235052),51.532113,25.235052,51.4801627572882,25.256453198594,3.571464422732121
S-146,S-146,Stadium 974,Doha,Qatar,WC-2022,2022,2010,2021,44000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Stadium_974,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,1,4,5,Point(51.566465 25.288695),51.566465,25.288695,51.4801627572882,25.256453198594,5.840779446728415
S-147,S-147,Lusail Stadium,Lusail,Qatar,WC-2022,2022,2010,2022,89000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Lusail_Stadium,QAT,77387.2936379616,NA,1104.055,0.9618565729298434,0.7135547787802383,2010,0,0,4,4,Point(51.490388888 25.420861111),51.490388888,25.420861111,51.4801627572882,25.256453198594,11.390197867095848
S-148,S-148,Kaliningrad Stadium,Kaliningrad,Russia,WC-2018,2018,2010,2018,34000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Kaliningrad_Stadium,RUS,10674.990234375,NA,391.802,0.8823586649800526,0.081853731914556,2010,0,0,8,8,Point(20.533888888 54.698055555),20.533888888,54.698055555,20.5056510495494,54.7134909789155,1.5535538513352243
S-149,S-149,Kazan Arena,Kazan,Russia,WC-2018,2018,2010,2013,43000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Kazan_Arena,RUS,10674.990234375,NA,1030.164,0.9589374331030456,0.6480204503127526,2010,0,5,8,13,Point(49.161 55.821),49.161,55.821,49.1414934098541,55.80228365209,1.5003011612613195
S-150,S-150,Luzhniki Stadium,Moscow,Russia,WC-2018,2018,2010,1956,78000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Luzhniki_Stadium,RUS,10674.990234375,NA,12790.165,0.9976646881385618,11.07802908887443,2010,0,62,8,70,Point(37.553611111 55.715833333),37.553611111,55.715833333,37.6383476191421,55.7503707612675,4.074131539430602
S-151,S-151,Otkritie Arena,Moscow,Russia,WC-2018,2018,2010,2014,44000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Otkritie_Arena,RUS,10674.990234375,NA,12790.165,0.9976646881385618,11.07802908887443,2010,0,4,8,12,Point(37.4403 55.8178),37.4403,55.8178,37.6383476191421,55.7503707612675,9.005188640399673
S-152,S-152,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,WC-2018,2018,2010,2018,43000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Nizhny_Novgorod_Stadium,RUS,10674.990234375,NA,1216.485,0.9653595407220006,0.8132695552699247,2010,0,0,8,8,Point(43.963333333 56.3375),43.963333333,56.3375,43.9198772136398,56.2985983600243,3.1653883982337847
S-153,S-153,Rostov Arena,Rostov-on-Don,Russia,WC-2018,2018,2010,2018,43000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Rostov_Arena,RUS,10674.990234375,NA,1065.639,0.9601050890337648,0.6794834201248278,2010,0,0,8,8,Point(39.7378 47.2094),39.7378,47.2094,39.7073766108239,47.2436415130629,2.7662655003526013
S-154,S-154,Krestovsky Stadium,Saint Petersburg,Russia,WC-2018,2018,2010,2017,64000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Krestovsky_Stadium,RUS,10674.990234375,NA,4129.886,0.9921183224676462,3.3971806958892357,2010,0,1,8,9,Point(30.220533 59.972953),30.220533,59.972953,30.3377740290309,59.9340628982321,4.870764031127621
S-155,S-155,Samara Arena,Samara,Russia,WC-2018,2018,2010,2018,42000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Samara_Arena,RUS,10674.990234375,NA,985.359,0.9562129025980344,0.6082826529221947,2010,0,0,8,8,Point(50.23769 53.277534),50.23769,53.277534,50.2050269962482,53.2161828344996,4.453850214132453
S-156,S-156,Mordovia Arena,Saransk,Russia,WC-2018,2018,2010,2018,42000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Mordovia_Arena,RUS,10674.990234375,NA,292.538,0.838571567578087,-0.00618404780146498,2010,0,0,8,8,Point(45.2014 54.1828),45.2014,54.1828,45.1806911992701,54.1890890117258,0.9443663425710666
S-157,S-157,Fisht Olympic Stadium,Sochi,Russia,WC-2018,2018,2010,2014,44000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Fisht_Olympic_Stadium,RUS,10674.990234375,NA,184.809,0.7306606986474652,-0.10172948190675214,2010,0,4,8,12,Point(39.955858093 43.401769445),39.955858093,43.401769445,39.731151310852,43.6008333726071,17.79629645825117
S-158,S-158,Volgograd Arena,Volgograd,Russia,WC-2018,2018,2010,2018,44000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Volgograd_Arena,RUS,10674.990234375,NA,704.33,0.9365573610975966,0.3590365093473474,2010,0,0,8,8,Point(44.5481 48.7346),44.5481,48.7346,44.5134200289165,48.74092557162,1.6414441380177438
S-159,S-159,Central Stadium,Yekaterinburg,Russia,WC-2018,2018,2010,1957,33000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Central_Stadium_(Yekaterinburg),RUS,10674.990234375,NA,1173.776,0.9645811034348544,0.7753907116419072,2010,0,61,8,69,Point(60.57358 56.83244),60.57358,56.83244,60.5960410379284,56.8387472765916,0.9553501091043435
S-160,S-160,Free State Stadium,Bloemfontein,South Africa,WC-2010,2010,2004,1955,41000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Free_State_Stadium,ZAF,5221.46333731721,NA,355.995,0.8610607434270172,0.04539252000805491,2004,0,55,16,71,Point(26.208888888 -29.117222222),26.208888888,-29.117222222,26.2457278956099,-29.1659517489229,4.0391625337843315
S-161,S-161,Cape Town Stadium,Cape Town,South Africa,WC-2010,2010,2004,2009,64000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Cape_Town_Stadium,ZAF,5221.46333731721,NA,2685.563,0.9848141432456936,2.1852980005320113,2004,0,1,16,17,Point(18.411152777 -33.903461111),18.411152777,-33.903461111,18.5999587421507,-33.9805360922243,12.075178095591461
S-162,S-162,Moses Mabhida Stadium,Durban,South Africa,WC-2010,2010,2004,2009,63000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,ZAF,5221.46333731721,NA,2647.865,0.98447416137806,2.1506691951892214,2004,0,1,16,17,Point(31.0303 -29.829),31.0303,-29.829,30.7347684823797,-29.6451663770183,21.834894471874726
S-163,S-163,Ellis Park Stadium,Johannesburg,South Africa,WC-2010,2010,2004,1928,56000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,ZAF,5221.46333731721,NA,3683.706,0.9911604714415232,3.1021768707974955,2004,0,82,16,98,Point(28.060833333 -26.1975),28.060833333,-26.1975,27.8600917239307,-26.1204492874788,13.554991796809583
S-164,S-164,Soccer City,Johannesburg,South Africa,WC-2010,2010,2004,2009,84000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/FNB_Stadium,ZAF,5221.46333731721,NA,3683.706,0.9911604714415232,3.1021768707974955,2004,0,1,16,17,Point(27.982378 -26.234806),27.982378,-26.234806,27.8600917239307,-26.1204492874788,10.963331043856186
S-165,S-165,Mbombela Stadium,Nelspruit,South Africa,WC-2010,2010,2004,2009,41000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Mbombela_Stadium,ZAF,5221.46333731721,NA,NA,NA,NA,NA,NA,1,16,17,Point(30.929777777 -25.461888888),30.929777777,-25.461888888,NA,NA,NA
S-166,S-166,Peter Mokaba Stadium,Polokwane,South Africa,WC-2010,2010,2004,2010,42000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Peter_Mokaba_Stadium,ZAF,5221.46333731721,NA,93.863,0.42497733454215775,-0.1953979198592105,2004,0,0,16,16,Point(29.468765 -23.924689),29.468765,-23.924689,29.408234298797,-23.8660616387749,5.576714355579143
S-167,S-167,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,WC-2010,2010,2004,2009,42000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,ZAF,5221.46333731721,NA,488.592,0.9001586582048957,0.16719409308986022,2004,0,1,16,17,Point(25.598889 -33.937778),25.598889,-33.937778,25.547649468856,-33.8816308165377,4.871933347952828
S-168,S-168,Loftus Versfeld Stadium,Pretoria,South Africa,WC-2010,2010,2004,1923,43000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,ZAF,5221.46333731721,NA,878.247,0.9473028105167725,0.5251252073623615,2004,0,87,16,103,Point(28.223014 -25.753189),28.223014,-25.753189,28.1785168972407,-25.7268649965862,3.316963322622349
S-169,S-169,Royal Bafokeng Stadium,Rustenburg,South Africa,WC-2010,2010,2004,1999,42000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,ZAF,5221.46333731721,NA,78.335,0.3508497549786258,-0.2000489793496464,2005,1,11,16,27,Point(27.160833333 -25.578611111),27.160833333,-25.578611111,27.2159025658186,-25.6455845879525,5.767120319434181
S-170,S-170,Busan Asiad Stadium,Busan,South Korea,WC-2002,2002,1996,2001,56000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Busan_Asiad_Stadium,KOR,13864.9376534518,NA,3720.274,0.9929315476190476,3.572842382321837,1996,0,1,24,25,Point(129.058361 35.190103),129.058361,35.190103,129.058963034942,35.1597692255284,2.098490466754095
S-171,S-171,Daegu World Cup Stadium,Daegu,South Korea,WC-2002,2002,1996,2001,68000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Daegu_Stadium,KOR,13864.9376534518,NA,2432.735,0.9856150793650794,2.2352506078177576,1996,0,1,24,25,Point(128.690205 35.829739),128.690205,35.829738999999996,128.594100778195,35.8578102275641,5.727825149303701
S-172,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,WC-2002,2002,1996,2001,40000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Daejeon_World_Cup_Stadium,KOR,13864.9376534518,NA,1181.47,0.964781746031746,0.9353429764956412,1996,0,1,24,25,Point(127.325056 36.365229),127.325056,36.365229,127.396290543965,36.3439040613971,4.233598137276522
S-173,S-173,Gwangju World Cup Stadium,Gwangju,South Korea,WC-2002,2002,1996,2001,43000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Gwangju_World_Cup_Stadium,KOR,13864.9376534518,NA,1186.497,0.96515376984127,0.9405653999332476,1996,0,1,24,25,Point(126.874914 35.133727),126.874914,35.133727,127.237836325559,37.3825984649313,156.86757372316418
S-174,S-174,Incheon Munhak Stadium,Incheon,South Korea,WC-2002,2002,1996,2002,52000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Incheon_Munhak_Stadium,KOR,13864.9376534518,NA,18064.102,0.999751984126984,18.474283307762775,1996,0,0,24,24,Point(126.690699 37.434984),126.690699,37.434984,126.948537460265,37.4974757609934,14.801051479494625
S-175,S-175,Jeonju World Cup Stadium,Jeonju,South Korea,WC-2002,2002,1996,2001,42000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Jeonju_World_Cup_Stadium,KOR,13864.9376534518,NA,534.278,0.9191468253968254,0.26299154036450734,1996,0,1,24,25,Point(127.06448 35.868071),127.06448,35.868071,127.127911804809,35.8259282936362,4.598534756883906
S-176,S-176,Jeju World Cup Stadium,Seogwipo,South Korea,WC-2002,2002,1996,2001,42000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Jeju_World_Cup_Stadium,KOR,13864.9376534518,NA,NA,NA,NA,NA,NA,1,24,25,Point(126.509361 33.246212),126.509361,33.246212,NA,NA,NA
S-177,S-177,Seoul World Cup Stadium,Seoul,South Korea,WC-2002,2002,1996,2001,64000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Seoul_World_Cup_Stadium,KOR,13864.9376534518,NA,18064.102,0.999751984126984,18.474283307762775,1996,0,1,24,25,Point(126.897243 37.56823),126.897243,37.56823,126.948537460265,37.4974757609934,5.645276377920074
S-178,S-178,Suwon World Cup Stadium,Suwon,South Korea,WC-2002,2002,1996,2001,43000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Suwon_World_Cup_Stadium,KOR,13864.9376534518,NA,18064.102,0.999751984126984,18.474283307762775,1996,0,1,24,25,Point(127.036855 37.286421),127.036855,37.286421,126.948537460265,37.4974757609934,15.384528671641789
S-179,S-179,Ulsan Munsu Football Stadium,Ulsan,South Korea,WC-2002,2002,1996,2001,44000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Ulsan_Munsu_Football_Stadium,KOR,13864.9376534518,NA,808.745,0.9484126984126984,0.5481283801595047,1996,0,1,24,25,Point(129.259444444 35.535277777),129.259444444,35.535277777,129.354704028336,35.5298334333223,5.3753951324120806
S-180,S-180,Estadio Riazor,A Coruña,Spain,WC-1982,1982,1966,1944,34000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Riazor,ESP,915.62923367863,NA,238.717,0.8348040945993647,0.00732634557109279,1975,9,38,44,82,Point(-8.417372 43.368667),-8.417372,43.368667,-8.40687745405963,43.3541489344037,1.1344659762682605
S-181,S-181,Estadio José Rico Pérez,Alicante,Spain,WC-1982,1982,1966,1974,33000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_José_Rico_Pérez,ESP,915.62923367863,NA,172.424,0.7582068478644547,-0.08283682906965256,1975,9,8,44,52,Point(-0.4925 38.357222),-0.4925,38.357222,-0.480018031421816,38.3631357521286,0.7909900505066481
S-182,S-182,Camp Nou,Barcelona,Spain,WC-1982,1982,1966,1957,121000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Camp_Nou,ESP,915.62923367863,NA,2234.53,0.9890575361807272,2.7217733621379985,1975,9,25,44,69,Point(2.122777777 41.380833333),2.122777777,41.380833333,2.15510955627463,41.4251649163782,3.495297216788036
S-183,S-183,Estadi de Sarrià,Barcelona,Spain,WC-1982,1982,1966,1923,40000,Single-purpose,Existing,not in use,demolished 1997,urban redevelopment,https://en.wikipedia.org/wiki/Sarrià_Stadium,ESP,915.62923367863,NA,2234.53,0.9890575361807272,2.7217733621379985,1975,9,59,44,103,Point(2.133333333 41.393055555),2.133333333,41.393055555,2.15510955627463,41.4251649163782,2.491837711193789
S-184,S-184,Estadio San Mamés,Bilbao,Spain,WC-1982,1982,1966,1913,46000,Single-purpose,Existing,not in use,demolished 2013,replaced by successor stadium,https://en.wikipedia.org/wiki/San_Mamés_Stadium_(1913),ESP,915.62923367863,NA,900.398,0.9622308506883164,0.9072593635286904,1975,9,69,44,113,Point(-2.949369 43.264205),-2.949369,43.264205,-2.96054999323992,43.2831460421655,1.4260529420043493
S-185,S-185,Nuevo Estadio,Elche,Spain,WC-1982,1982,1966,1976,53000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Manuel_Mart%C3%ADnez_Valero,ESP,915.62923367863,NA,83.299,0.4297564419343452,-0.20405314059359067,1975,9,6,44,50,Point(-0.663333 38.266944),-0.663333,38.266944,-0.70161852811235,38.2686411674683,2.0825133370381694
S-186,S-186,Estadio El Molinón,Gijón,Spain,WC-1982,1982,1966,1908,45000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/El_Molinón,ESP,915.62923367863,NA,193.267,0.7876809036357219,-0.05448887304055364,1975,9,74,44,118,Point(-5.637222 43.536111),-5.637222,43.536111,-5.67448864219863,43.5316975114937,1.8935671913693208
S-187,S-187,Estadio Santiago Bernabéu,Madrid,Spain,WC-1982,1982,1966,1947,90000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Santiago_Bernabéu_Stadium,ESP,915.62923367863,NA,2951.852,0.9924108718672784,3.697382080398579,1975,9,35,44,79,Point(-3.68835 40.45306),-3.68835,40.45306,-3.70761468237855,40.4051902313398,3.463079920678157
S-188,S-188,Vicente Calderón,Madrid,Spain,WC-1982,1982,1966,1966,66000,Single-purpose,Existing,not in use,demolished 2019,replaced by successor stadium,https://en.wikipedia.org/wiki/Vicente_Calderón_Stadium,ESP,915.62923367863,NA,2951.852,0.9924108718672784,3.697382080398579,1975,9,16,44,60,Point(-3.720556 40.401667),-3.720556,40.401667,-3.70761468237855,40.4051902313398,0.7239202237095979
S-189,S-189,Estadio La Rosaleda,Málaga,Spain,WC-1982,1982,1966,1941,45000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_La_Rosaleda,ESP,915.62923367863,NA,378.651,0.9038122132015532,0.19764649521250377,1975,9,41,44,85,Point(-4.426422 36.734092),-4.426422,36.734092,-4.43701714924549,36.7199715150584,1.1397491885444695
