venue_id,stadium_id,stadium_name,city_name,country_name,tournament_id,tournament_year,award_year,opened_year,stadium_capacity,design_purpose,newly_built,current_status,status_detail,not_in_use_reason,wikipedia_link,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_pct_rank,city_pop_z,city_pop_year_used,city_pop_year_gap,venue_age,years_since_event,years_since_construction,coords,venue_lon,venue_lat,city_lon,city_lat,distance_mi,log_capacity,log_gdp,log_city_pop,log_distance,new_build,single_purpose,white_elephant,era,region,gdp_pct_rank,gdp_z,set,capacity_z,capacity_pct_rank,log_capacity_missing,log_capacity_imp,log_gdp_missing,log_gdp_imp,log_city_pop_missing,log_city_pop_imp,log_distance_missing,log_distance_imp,venue_age_missing,venue_age_imp,years_since_event_missing,years_since_event_imp,years_since_construction_missing,years_since_construction_imp,gdp_pct_rank_missing,gdp_pct_rank_imp,gdp_z_missing,gdp_z_imp,city_pop_pct_rank_missing,city_pop_pct_rank_imp,city_pop_z_missing,city_pop_z_imp,capacity_pct_rank_missing,capacity_pct_rank_imp,capacity_z_missing,capacity_z_imp
S-064,S-064,Stade Vélodrome,Marseille,France,WC-1998,1998,1992,1937,60000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Vélodrome,FRA,23615.0168565483,NA,802.057,0.9481138499250988,0.5678781953800208,1992,0,61,28,89,Point(5.394907 43.269241),5.394907,43.269241,5.40232730901477,43.3053787667524,2.527449648354813,11.002116507732016,10.06968044117655,6.68842569523824,1.2605751306117203,0,0,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,0.7088409617768128,0.8571428571428571,0,11.002116507732016,0,10.06968044117655,0,6.68842569523824,0,1.2605751306117203,0,61,0,28,0,89,0,0.922279792746114,0,1.516934910393675,0,0.9481138499250988,0,0.5678781953800208,0,0.8571428571428571,0,0.7088409617768128
S-065,S-065,Stade de la Mosson,Montpellier,France,WC-1998,1998,1992,1972,34000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_de_la_Mosson,FRA,23615.0168565483,NA,207.625,0.771755413318807,-0.07399426330636912,1992,0,26,28,54,Point(3.81279 43.62061),3.81279,43.62061,3.8663733962312,43.6147012911113,2.7142394545023247,10.434145214930489,10.06968044117655,5.340538381981999,1.3121739343315435,0,1,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,-0.8454850026012589,0.14285714285714285,0,10.434145214930489,0,10.06968044117655,0,5.340538381981999,0,1.3121739343315435,0,26,0,28,0,54,0,0.922279792746114,0,1.516934910393675,0,0.771755413318807,0,-0.07399426330636912,0,0.14285714285714285,0,-0.8454850026012589
S-065,S-065,Stade de la Mosson,Montpellier,France,WC-2019,2019,2015,1972,34000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_de_la_Mosson,FRA,36702.4323733379,70,305.122,0.8422501605946591,-0.00361520711326238,2015,0,47,7,54,Point(3.81279 43.62061),3.81279,43.62061,3.8663733962312,43.6147012911113,2.7142394545023247,10.434145214930489,10.510625554828527,5.7239837153059785,1.3121739343315435,0,1,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,train,0.08728858122572426,0.625,0,10.434145214930489,0,10.510625554828527,0,5.7239837153059785,0,1.3121739343315435,0,47,0,7,0,54,0,0.84688995215311,0,0.7852254710087205,0,0.8422501605946591,0,-0.00361520711326238,0,0.625,0,0.08728858122572426
S-066,S-066,Stade de la Beaujoire,Nantes,France,WC-1998,1998,1992,1984,40000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_de_la_Beaujoire,FRA,23615.0168565483,NA,373.017,0.87920468473376,0.10459734967385302,1992,0,14,28,42,Point(-1.52466 47.2561),-1.52466,47.256100000000004,-1.5568753263603,47.2218863475185,2.8088604062610036,10.59665973278358,10.06968044117655,5.92430125092696,1.3373300384292572,0,1,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,test,-0.4867943954370885,0.42857142857142855,0,10.59665973278358,0,10.06968044117655,0,5.92430125092696,0,1.3373300384292572,0,14,0,28,0,42,0,0.922279792746114,0,1.516934910393675,0,0.87920468473376,0,0.10459734967385302,0,0.42857142857142855,0,-0.4867943954370885
S-067,S-067,Allianz Riviera,Nice,France,WC-2019,2019,2015,2013,35000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Allianz_Riviera,FRA,36702.4323733379,70,427.898,0.8882261172799852,0.09968690409977202,2015,0,6,7,13,Point(7.19262 43.70513),7.19262,43.70513,7.23689310656928,43.6992907272345,2.2504830671296063,10.463131911491969,10.510625554828527,6.0612191284203325,1.1788036213362834,0,0,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,train,0.15711944620630366,0.75,0,10.463131911491969,0,10.510625554828527,0,6.0612191284203325,0,1.1788036213362834,0,6,0,7,0,13,0,0.84688995215311,0,0.7852254710087205,0,0.8882261172799852,0,0.09968690409977202,0,0.75,0,0.15711944620630366
S-068,S-068,Parc des Princes,Paris,France,WC-1938,1938,1936,1897,49000,Multi-purpose,Existing,in use,rebuilt 1972,NA,https://en.wikipedia.org/wiki/Parc_des_Princes,FRA,NA,NA,7423.859,0.9969996470172962,9.779628292451674,1975,39,41,88,129,Point(2.25305 48.84145),2.25305,48.84145,2.35557109932262,48.8491114639848,4.696855239081943,10.799595985047786,NA,8.9125889735916,1.7399143101494297,0,0,FALSE,pre-WWII,Europe,NA,NA,train,0.6953718392769902,0.7142857142857143,0,10.799595985047786,1,8.956551223174765,0,8.9125889735916,0,1.7399143101494297,0,41,0,88,0,129,1,0.8181818181818182,1,0.597271311946225,0,0.9969996470172962,0,9.779628292451674,0,0.7142857142857143,0,0.6953718392769902
S-068,S-068,Parc des Princes,Paris,France,WC-1998,1998,1992,1972,49000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Parc_des_Princes,FRA,23615.0168565483,NA,8124.42,0.997003949339507,8.474624706678622,1992,0,26,28,54,Point(2.25305 48.84145),2.25305,48.84145,2.35557109932262,48.8491114639848,4.696855239081943,10.799595985047786,10.06968044117655,9.00275269816963,1.7399143101494297,0,1,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,0.05124151530916707,0.7142857142857143,0,10.799595985047786,0,10.06968044117655,0,9.00275269816963,0,1.7399143101494297,0,26,0,28,0,54,0,0.922279792746114,0,1.516934910393675,0,0.997003949339507,0,8.474624706678622,0,0.7142857142857143,0,0.05124151530916707
S-068,S-068,Parc des Princes,Paris,France,WC-2019,2019,2015,1972,49000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Parc_des_Princes,FRA,36702.4323733379,70,9271.626,0.9967881068183904,7.540683299110412,2015,0,47,7,54,Point(2.25305 48.84145),2.25305,48.84145,2.35557109932262,48.8491114639848,4.696855239081943,10.799595985047786,10.510625554828527,9.13482189783977,1.7399143101494297,0,1,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,train,1.1347515559344152,0.875,0,10.799595985047786,0,10.510625554828527,0,9.13482189783977,0,1.7399143101494297,0,47,0,7,0,54,0,0.84688995215311,0,0.7852254710087205,0,0.9967881068183904,0,7.540683299110412,0,0.875,0,1.1347515559344152
S-069,S-069,Stade Olympique de Colombes,Paris,France,WC-1938,1938,1936,1907,60000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Olympique_Yves-du-Manoir,FRA,NA,NA,7423.859,0.9969996470172962,9.779628292451674,1975,39,31,88,119,Point(2.24961 48.93145),2.24961,48.93145,2.35557109932262,48.8491114639848,7.460684327429933,11.002116507732016,NA,8.9125889735916,2.1354300601138627,0,0,FALSE,pre-WWII,Europe,NA,NA,train,1.1911462061689184,1,0,11.002116507732016,1,8.956551223174765,0,8.9125889735916,0,2.1354300601138627,0,31,0,88,0,119,1,0.8181818181818182,1,0.597271311946225,0,0.9969996470172962,0,9.779628292451674,0,1,0,1.1911462061689184
S-070,S-070,Stade Auguste-Delaune,Reims,France,WC-2019,2019,2015,1935,21000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Auguste-Delaune,FRA,36702.4323733379,70,185.841,0.7295585941084702,-0.103976671304977,2015,0,84,7,91,Point(4.02478 49.24716),4.02478,49.24716,4.03016864414582,49.2520896771436,0.41889612180403374,9.952325334619427,10.510625554828527,5.230257987792567,0.34987919028617587,0,0,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,train,-0.820512663521808,0.25,0,9.952325334619427,0,10.510625554828527,0,5.230257987792567,0,0.34987919028617587,0,84,0,7,0,91,0,0.84688995215311,0,0.7852254710087205,0,0.7295585941084702,0,-0.103976671304977,0,0.25,0,-0.820512663521808
S-070,S-071,Vélodrome Municipal,Reims,France,WC-1938,1938,1936,1935,22000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Auguste_Delaune,FRA,NA,NA,183.568,0.774620543593364,-0.06768019989015447,1975,39,3,88,91,Point(4.02478 49.24716),4.02478,49.24716,4.03016864414582,49.2520896771436,0.41889612180403374,9.99884318585288,NA,5.218017959263308,0.34987919028617587,0,0,FALSE,pre-WWII,Europe,NA,NA,train,-0.5215288794577427,0.5714285714285714,0,9.99884318585288,1,8.956551223174765,0,5.218017959263308,0,0.34987919028617587,0,3,0,88,0,91,1,0.8181818181818182,1,0.597271311946225,0,0.774620543593364,0,-0.06768019989015447,0,0.5714285714285714,0,-0.5215288794577427
S-072,S-072,Roazhon Park,Rennes,France,WC-2019,2019,2015,1912,29000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Roazhon_Park,FRA,36702.4323733379,70,233.81,0.7904927961824355,-0.06361618576400772,2015,0,107,7,114,Point(-1.71282 48.10743),-1.71282,48.10743,-1.66911523642712,48.1079737486346,2.018970902266944,10.275085591132717,10.510625554828527,5.458776676484857,1.1049160124758506,0,1,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,test,-0.26186574367717275,0.5,0,10.275085591132717,0,10.510625554828527,0,5.458776676484857,0,1.1049160124758506,0,107,0,7,0,114,0,0.84688995215311,0,0.7852254710087205,0,0.7904927961824355,0,-0.06361618576400772,0,0.5,0,-0.26186574367717275
S-073,S-073,Stade de France,Saint-Denis,France,WC-1998,1998,1992,1998,80000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_de_France,FRA,23615.0168565483,NA,8124.42,0.997003949339507,8.474624706678622,1992,0,0,28,28,Point(2.36 48.924444444),2.36,48.924444444,2.35557109932262,48.8491114639848,5.2147419643894946,11.289794413577894,10.06968044117655,9.00275269816963,1.8269242059011712,1,0,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,1.904476318990714,1,0,11.289794413577894,0,10.06968044117655,0,9.00275269816963,0,1.8269242059011712,0,0,0,28,0,28,0,0.922279792746114,0,1.516934910393675,0,0.997003949339507,0,8.474624706678622,0,1,0,1.904476318990714
S-074,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,WC-1998,1998,1992,1931,36000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Geoffroy-Guichard,FRA,23615.0168565483,NA,224.408,0.7936810567887784,-0.05587184480579432,1992,0,67,28,95,Point(4.390171 45.460749),4.390171,45.460749,4.3923581306438,45.4379347817726,1.5816448638823033,10.491301994830229,10.06968044117655,5.417912093433686,0.9484267399290262,0,0,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,-0.7259214668798688,0.2857142857142857,0,10.491301994830229,0,10.06968044117655,0,5.417912093433686,0,0.9484267399290262,0,67,0,28,0,95,0,0.922279792746114,0,1.516934910393675,0,0.7936810567887784,0,-0.05587184480579432,0,0.2857142857142857,0,-0.7259214668798688
S-075,S-075,Stade de la Meinau,Strasbourg,France,WC-1938,1938,1936,1914,30000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_de_la_Meinau,FRA,NA,NA,325.62,0.8856336039534063,0.12552057974068373,1975,39,24,88,112,Point(7.75738 48.55942),7.75738,48.55942,7.74276454882101,48.578067351074,1.4530148586270428,10.308985993422082,NA,5.788797415648597,0.8973178225866014,0,1,FALSE,pre-WWII,Europe,NA,NA,test,-0.16096570353634038,0.5714285714285714,0,10.308985993422082,1,8.956551223174765,0,5.788797415648597,0,0.8973178225866014,0,24,0,88,0,112,1,0.8181818181818182,1,0.597271311946225,0,0.8856336039534063,0,0.12552057974068373,0,0.5714285714285714,0,-0.16096570353634038
S-076,S-076,Stade de Toulouse,Toulouse,France,WC-1998,1998,1992,1937,37000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stadium_Municipal,FRA,23615.0168565483,NA,369.505,0.8782513958872395,0.1008050638027919,1992,0,61,28,89,Point(1.434055 43.583296),1.434055,43.583296,1.43024790567507,43.6040511088086,1.448262725626943,10.518700218288163,10.06968044117655,5.914866939921734,0.8953786814514514,0,0,FALSE,postwar,Europe,0.922279792746114,1.516934910393675,train,-0.6661396990191737,0.42857142857142855,0,10.518700218288163,0,10.06968044117655,0,5.914866939921734,0,0.8953786814514514,0,61,0,28,0,89,0,0.922279792746114,0,1.516934910393675,0,0.8782513958872395,0,0.1008050638027919,0,0.42857142857142855,0,-0.6661396990191737
S-077,S-077,Stade du T.O.E.C.,Toulouse,France,WC-1938,1938,1936,1908,15000,Multi-purpose,Existing,not in use,demolished 1965,urban redevelopment,https://en.wikipedia.org/wiki/Stade_Chapou,FRA,NA,NA,257.937,0.8519237557359689,0.03346690666495074,1975,39,30,88,118,Point(1.419166666 43.608611111),1.419166666,43.608611111,1.43024790567507,43.6040511088086,0.6383849088850809,9.61587214452889,NA,5.556584788867859,0.4937109449350604,0,0,FALSE,pre-WWII,Europe,NA,NA,test,-0.8370216583889698,0.2857142857142857,0,9.61587214452889,1,8.956551223174765,0,5.556584788867859,0,0.4937109449350604,0,30,0,88,0,118,1,0.8181818181818182,1,0.597271311946225,0,0.8519237557359689,0,0.03346690666495074,0,0.2857142857142857,0,-0.8370216583889698
S-078,S-078,Stade du Hainaut,Valenciennes,France,WC-2019,2019,2015,2011,23000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_du_Hainaut,FRA,36702.4323733379,70,101.46,0.4900431311370102,-0.17497373462571603,2015,0,8,7,15,Point(3.53178 50.34851),3.53178,50.34851,3.51689821962067,50.3608489529918,1.0769491647279876,10.043292972227004,10.510625554828527,4.629472478511056,0.7309000692588632,0,0,FALSE,recent,Europe,0.84688995215311,0.7852254710087205,train,-0.6808509335606492,0.375,0,10.043292972227004,0,10.510625554828527,0,4.629472478511056,0,0.7309000692588632,0,8,0,7,0,15,0,0.84688995215311,0,0.7852254710087205,0,0.4900431311370102,0,-0.17497373462571603,0,0.375,0,-0.6808509335606492
S-079,S-079,Impuls Arena,Augsburg,Germany,WC-2011,2011,2007,2009,25000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Impuls_Arena,DEU,42350.9217211489,NA,289.395,0.8312401055408971,-0.01363198567779646,2007,0,2,15,17,Point(10.8859261 48.3233205),10.8859261,48.3233205,10.8924028610026,48.3615151219045,2.6586847026545755,10.12667110305036,10.65376907617345,5.671242065171562,1.297103711964687,1,1,FALSE,recent,Europe,0.875,1.0602595323521091,test,-0.8209984658854877,0,0,10.12667110305036,0,10.65376907617345,0,5.671242065171562,0,1.297103711964687,0,2,0,15,0,17,0,0.875,0,1.0602595323521091,0,0.8312401055408971,0,-0.01363198567779646,0,0,0,-0.8209984658854877
S-080,S-080,Olympiastadion,Berlin,Germany,WC-1974,1974,1966,1936,86000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),DEU,1870.80540291774,NA,3025.918,0.9929403459230498,3.7981170854962745,1975,9,38,52,90,Point(13.239444444 52.514722222),13.239444444,52.514722222,13.3999531382876,52.5018146389819,6.81624633264691,11.362114203075018,7.534658700201382,8.015300219127205,2.056204430703279,0,0,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,train,1.6960459279719402,0.9583333333333334,0,11.362114203075018,0,7.534658700201382,0,8.015300219127205,0,2.056204430703279,0,38,0,52,0,90,0,0.8429752066115702,0,1.1552713117888287,0,0.9929403459230498,0,3.7981170854962745,0,0.9583333333333334,0,1.6960459279719402
S-080,S-080,Olympiastadion,Berlin,Germany,WC-2006,2006,2000,1936,86000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),DEU,23925.8559901991,NA,3328.134,0.9907065278244318,3.0231519992287152,2000,0,70,20,90,Point(13.239444444 52.514722222),13.239444444,52.514722222,13.3999531382876,52.5018146389819,6.81624633264691,11.362114203075018,10.082756788660268,8.110467489092947,2.056204430703279,0,0,FALSE,recent,Europe,0.8910891089108911,1.2454796599286724,train,1.9008900282836596,1,0,11.362114203075018,0,10.082756788660268,0,8.110467489092947,0,2.056204430703279,0,70,0,20,0,90,0,0.8910891089108911,0,1.2454796599286724,0,0.9907065278244318,0,3.0231519992287152,0,1,0,1.9008900282836596
S-080,S-080,Olympiastadion,Berlin,Germany,WC-2011,2011,2007,1936,86000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),DEU,42350.9217211489,NA,3300.99,0.988707124010554,2.6972821521745196,2007,0,75,15,90,Point(13.239444444 52.514722222),13.239444444,52.514722222,13.3999531382876,52.5018146389819,6.81624633264691,11.362114203075018,10.65376907617345,8.102280596007892,2.056204430703279,0,0,FALSE,recent,Europe,0.875,1.0602595323521091,train,0.45420979941349904,0.9090909090909092,0,11.362114203075018,0,10.65376907617345,0,8.102280596007892,0,2.056204430703279,0,75,0,15,0,90,0,0.875,0,1.0602595323521091,0,0.988707124010554,0,2.6972821521745196,0,0.9090909090909092,0,0.45420979941349904
S-081,S-081,Ruhrstadion,Bochum,Germany,WC-2011,2011,2007,1911,21000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Ruhrstadion,DEU,42350.9217211489,NA,2624.551,0.9842744063324538,2.0883795445879474,2007,0,100,15,115,Point(7.236489 51.489944),7.236489,51.489944,6.97216877251344,51.4886212700177,11.384639152799013,9.952325334619427,10.65376907617345,7.873046057760707,2.516456926691191,0,1,FALSE,recent,Europe,0.875,1.0602595323521091,test,-0.904618680003454,0,0,9.952325334619427,0,10.65376907617345,0,7.873046057760707,0,2.516456926691191,0,100,0,15,0,115,0,0.875,0,1.0602595323521091,0,0.9842744063324538,0,2.0883795445879474,0,0,0,-0.904618680003454
S-082,S-082,RheinEnergieStadion,Cologne,Germany,WC-2006,2006,2000,2004,45000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/RheinEnergieStadion,DEU,23925.8559901991,NA,949.868,0.9564438472735416,0.6617489675539576,2000,0,2,20,22,Point(6.875 50.933611),6.875,50.933611,6.97174042360981,50.9664308711368,4.788101068304887,10.714439990727769,10.082756788660268,6.857375251649774,1.7558042703142418,1,1,FALSE,recent,Europe,0.8910891089108911,1.2454796599286724,train,-0.985646681332268,0.2222222222222222,0,10.714439990727769,0,10.082756788660268,0,6.857375251649774,0,1.7558042703142418,0,2,0,20,0,22,0,0.8910891089108911,0,1.2454796599286724,0,0.9564438472735416,0,0.6617489675539576,0,0.2222222222222222,0,-0.985646681332268
S-083,S-083,Westfalenstadion,Dortmund,Germany,WC-1974,1974,1966,1974,65000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Westfalenstadion,DEU,1870.80540291774,NA,752.653,0.950935404165196,0.706315700739302,1975,9,0,52,52,Point(7.451667 51.4925),7.451667,51.4925,7.43708001553127,51.5091810345978,1.3137215461294325,11.082157933374816,7.534658700201382,6.624932049876228,0.838857287100912,1,1,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,train,0.5186256143385272,0.6666666666666666,0,11.082157933374816,0,7.534658700201382,0,6.624932049876228,0,0.838857287100912,0,0,0,52,0,52,0,0.8429752066115702,0,1.1552713117888287,0,0.950935404165196,0,0.706315700739302,0,0.6666666666666666,0,0.5186256143385272
S-083,S-083,Westfalenstadion,Dortmund,Germany,WC-2006,2006,2000,1974,65000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Westfalenstadion,DEU,23925.8559901991,NA,714.411,0.940432202440936,0.4279614628639676,2000,0,32,20,52,Point(7.451667 51.4925),7.451667,51.4925,7.43708001553127,51.5091810345978,1.3137215461294325,11.082157933374816,10.082756788660268,6.572857202720127,0.838857287100912,0,1,FALSE,recent,Europe,0.8910891089108911,1.2454796599286724,train,0.4224200062852577,0.7777777777777778,0,11.082157933374816,0,10.082756788660268,0,6.572857202720127,0,0.838857287100912,0,32,0,20,0,52,0,0.8910891089108911,0,1.2454796599286724,0,0.940432202440936,0,0.4279614628639676,0,0.7777777777777778,0,0.4224200062852577
S-084,S-084,Rudolf-Harbig-Stadion,Dresden,Germany,WC-2011,2011,2007,2009,26000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,DEU,42350.9217211489,NA,488.02,0.9006860158311346,0.16516208212710967,2007,0,2,15,17,Point(13.747778 51.040278),13.747778,51.040278,13.7498897576508,51.0410986710973,0.10797244159471424,10.165890277802454,10.65376907617345,6.192403388433999,0.102531715808837,1,1,FALSE,recent,Europe,0.875,1.0602595323521091,test,-0.8000934123559962,0,0,10.165890277802454,0,10.65376907617345,0,6.192403388433999,0,0.102531715808837,0,2,0,15,0,17,0,0.875,0,1.0602595323521091,0,0.9006860158311346,0,0.16516208212710967,0,0,0,-0.8000934123559962
S-085,S-085,Rheinstadion,Düsseldorf,Germany,WC-1974,1974,1966,1925,70000,Multi-purpose,Existing,in use,rebuilt 2004,NA,https://en.wikipedia.org/wiki/Rheinstadion,DEU,1870.80540291774,NA,745.976,0.9504059301094246,0.6972345078972787,1975,9,49,52,101,Point(6.734167 51.260278),6.734167,51.260278,6.78599084249741,51.2193990097306,3.6100083728532706,11.156264806643742,7.534658700201382,6.616033056102629,1.5282296732440597,0,0,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,train,0.7989637842512446,0.75,0,11.156264806643742,0,7.534658700201382,0,6.616033056102629,0,1.5282296732440597,0,49,0,52,0,101,0,0.8429752066115702,0,1.1552713117888287,0,0.9504059301094246,0,0.6972345078972787,0,0.75,0,0.7989637842512446
S-086,S-086,Waldstadion,Frankfurt,Germany,WC-1974,1974,1966,1974,62000,Multi-purpose,New,in use,rebuilt 2005,NA,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),DEU,1870.80540291774,NA,678.148,0.9445817154959408,0.6049836245531477,1975,9,0,52,52,Point(8.645278 50.068611),8.645278,50.068611,8.6735447932538,50.1176131033912,3.614177684763018,11.034905792929417,7.534658700201382,6.5208390714066216,1.52913366892837,1,0,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,train,0.35042271239089673,0.625,0,11.034905792929417,0,7.534658700201382,0,6.5208390714066216,0,1.52913366892837,0,0,0,52,0,52,0,0.8429752066115702,0,1.1552713117888287,0,0.9445817154959408,0,0.6049836245531477,0,0.625,0,0.35042271239089673
S-086,S-086,Waldstadion,Frankfurt,Germany,WC-2006,2006,2000,2005,62000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),DEU,23925.8559901991,NA,706.882,0.9398723547195162,0.4204858468372157,2000,0,1,20,21,Point(8.645278 50.068611),8.645278,50.068611,8.6735447932538,50.1176131033912,3.614177684763018,11.034905792929417,10.082756788660268,6.562277413136621,1.52913366892837,1,1,FALSE,recent,Europe,0.8910891089108911,1.2454796599286724,train,0.2112100031426289,0.6666666666666666,0,11.034905792929417,0,10.082756788660268,0,6.562277413136621,0,1.52913366892837,0,1,0,20,0,21,0,0.8910891089108911,0,1.2454796599286724,0,0.9398723547195162,0,0.4204858468372157,0,0.6666666666666666,0,0.2112100031426289
S-086,S-086,Waldstadion,Frankfurt,Germany,WC-2011,2011,2007,2005,62000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),DEU,42350.9217211489,NA,730.71,0.9382585751978892,0.3836216532564875,2007,0,6,15,21,Point(8.645278 50.068611),8.645278,50.068611,8.6735447932538,50.1176131033912,3.614177684763018,11.034905792929417,10.65376907617345,6.595384260599929,1.52913366892837,0,1,FALSE,recent,Europe,0.875,1.0602595323521091,train,-0.04751148529429905,0.7272727272727273,0,11.034905792929417,0,10.65376907617345,0,6.595384260599929,0,1.52913366892837,0,6,0,15,0,21,0,0.875,0,1.0602595323521091,0,0.9382585751978892,0,0.3836216532564875,0,0.7272727272727273,0,-0.04751148529429905
S-087,S-087,Arena AufShalke,Gelsenkirchen,Germany,WC-2006,2006,2000,2001,52000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Arena_AufSchalke,DEU,23925.8559901991,NA,2709.378,0.9867875937744932,2.4087832556706164,2000,0,5,20,25,Point(7.067588888 51.554502777),7.067588888,51.554502777,6.97216877251344,51.4886212700177,6.13458178151735,10.859018228147889,10.082756788660268,7.904843387541677,1.964953634146728,1,1,FALSE,recent,Europe,0.8910891089108911,1.2454796599286724,train,-0.492823340666134,0.4444444444444444,0,10.859018228147889,0,10.082756788660268,0,7.904843387541677,0,1.964953634146728,0,5,0,20,0,25,0,0.8910891089108911,0,1.2454796599286724,0,0.9867875937744932,0,2.4087832556706164,0,0.4444444444444444,0,-0.492823340666134
S-088,S-088,Parkstadion,Gelsenkirchen,Germany,WC-1974,1974,1966,1973,72000,Multi-purpose,New,in use,rebuilt 2020,NA,https://en.wikipedia.org/wiki/Parkstadion,DEU,1870.80540291774,NA,2851.143,0.9918813978115072,3.560410708535867,1975,9,1,52,53,Point(7.067835 51.559368),7.067835,51.559368,6.97216877251344,51.4886212700177,6.395221439526118,11.184435286790633,7.534658700201382,7.95582592052966,2.0008340402074873,1,0,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,train,0.9110990522163316,0.8333333333333334,0,11.184435286790633,0,7.534658700201382,0,7.95582592052966,0,2.0008340402074873,0,1,0,52,0,53,0,0.8429752066115702,0,1.1552713117888287,0,0.9918813978115072,0,3.560410708535867,0,0.8333333333333334,0,0.9110990522163316
S-089,S-089,Volksparkstadion,Hamburg,Germany,WC-1974,1974,1966,1953,61000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Volksparkstadion,DEU,1870.80540291774,NA,1623.382,0.9823508648076243,1.8905688027525096,1975,9,21,52,73,Point(9.898611 53.586944),9.898611,53.586944,9.99393549574449,53.5746498512905,4.005897324124649,11.0186455364637,7.534658700201382,7.39288271473622,1.6106166822368426,0,1,FALSE,postwar,Europe,0.8429752066115702,1.1552713117888287,test,0.2943550784083533,0.5833333333333334,0,11.0186455364637,0,7.534658700201382,0,7.39288271473622,0,1.6106166822368426,0,21,0,52,0,73,0,0.8429752066115702,0,1.1552713117888287,0,0.9823508648076243,0,1.8905688027525096,0,0.5833333333333334,0,0.2943550784083533
